team_context_id,team_name,team_abbr,play_id,game_id,raw_play_id,season,week,game_date_iso,offense_team_abbr,defense_team_abbr,dci,dis,explosive_gain_yards,expected_points_added,pass_result,play_description,dataset_version,model_version
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023102911_1144,2023102911,1144,2023,8,2023-10-29,DEN,KC,0.326153,0.659080,,2.357248,C,"(11:57) (Shotgun) R.Wilson pass short left to J.Jeudy for 11 yards, TOUCHDOWN. The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands.",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023102911_1344,2023102911,1344,2023,8,2023-10-29,DEN,KC,0.287032,0.317861,,-0.464227,I,(10:01) R.Wilson pass incomplete deep left to J.Jeudy [M.Danna].,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023102911_1655,2023102911,1655,2023,8,2023-10-29,DEN,KC,0.348240,0.026707,,-0.487499,I,(4:19) R.Wilson pass incomplete deep left to J.Jeudy.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023102911_1678,2023102911,1678,2023,8,2023-10-29,DEN,KC,0.272521,0.375444,,-0.741351,I,(4:12) R.Wilson pass incomplete short left to C.Sutton (L.Sneed).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023102911_2088,2023102911,2088,2023,8,2023-10-29,DEN,KC,0.227162,0.108371,,-0.206864,I,"(:26) (No Huddle, Shotgun) R.Wilson pass incomplete short left to S.Perine.",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023102911_2123,2023102911,2123,2023,8,2023-10-29,DEN,KC,0.197766,0.033433,,-0.236277,C,(:22) (Shotgun) R.Wilson pass short middle to S.Perine to DEN 49 for 6 yards (D.Tranquill).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023102911_2291,2023102911,2291,2023,8,2023-10-29,DEN,KC,0.213659,0.433660,,-0.394569,C,(14:27) R.Wilson pass short left to J.McLaughlin pushed ob at DEN 30 for 4 yards (D.Tranquill).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023102911_2321,2023102911,2321,2023,8,2023-10-29,DEN,KC,0.349862,0.064709,23,2.783594,C,"(13:48) (Shotgun) R.Wilson pass deep left to C.Sutton to KC 47 for 23 yards (L.Sneed). Penalty on KC-L.Sneed, Defensive Pass Interference, declined.",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023102911_3378,2023102911,3378,2023,8,2023-10-29,DEN,KC,0.323196,0.550761,,1.875177,C,"(10:40) (Shotgun) R.Wilson pass short left to C.Sutton for 6 yards, TOUCHDOWN. Penalty on KC-L.Sneed, Defensive Holding, declined.",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_314,2023110500,314,2023,9,2023-11-05,MIA,KC,0.273819,0.575097,,0.892760,C,(12:03) T.Tagovailoa pass short left to J.Waddle to MIA 40 for 15 yards (D.Tranquill).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_723,2023110500,723,2023,9,2023-11-05,MIA,KC,0.261820,0.101954,,1.179211,C,(4:45) T.Tagovailoa pass short middle to T.Hill to KC 42 for 17 yards (D.Tranquill).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_748,2023110500,748,2023,9,2023-11-05,MIA,KC,0.349300,0.277257,,-0.580923,I,(4:02) (Shotgun) T.Tagovailoa pass incomplete short right to C.Wilson.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_1102,2023110500,1102,2023,9,2023-11-05,MIA,KC,0.255637,0.049242,,-0.989039,I,(13:39) T.Tagovailoa pass incomplete deep right to T.Hill.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_1125,2023110500,1125,2023,9,2023-11-05,MIA,KC,0.293789,0.181942,,-1.683165,I,(13:33) (Shotgun) T.Tagovailoa pass incomplete short middle to J.Wilson.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_1313,2023110500,1313,2023,9,2023-11-05,MIA,KC,0.231213,0.671470,,-0.521710,I,(11:50) (Shotgun) T.Tagovailoa pass incomplete deep right to J.Waddle.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_1370,2023110500,1370,2023,9,2023-11-05,MIA,KC,0.571088,0.113733,,-0.586976,C,(11:41) (Shotgun) T.Tagovailoa pass short left to J.Wilson to MIA 44 for 10 yards (J.Reid) [G.Karlaftis].,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_1907,2023110500,1907,2023,9,2023-11-05,MIA,KC,0.369047,0.397218,,0.514775,C,"(2:04) (No Huddle, Shotgun) T.Tagovailoa pass short middle to J.Waddle to MIA 48 for 14 yards (Ja.Watson).",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_1932,2023110500,1932,2023,9,2023-11-05,MIA,KC,0.320956,0.295063,,1.212633,C,(2:00) (Shotgun) T.Tagovailoa pass short middle to T.Hill to KC 33 for 19 yards (D.Tranquill).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_1964,2023110500,1964,2023,9,2023-11-05,MIA,KC,0.274356,0.373900,,0.031698,C,(1:26) (Shotgun) T.Tagovailoa pass short right to D.Smythe to KC 30 for 3 yards (L.Sneed). KC-L.Sneed was injured during the play.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_2075,2023110500,2075,2023,9,2023-11-05,MIA,KC,0.348015,0.480935,,-0.183163,C,(:33) (Shotgun) T.Tagovailoa pass short left to S.Ahmed to MIA 30 for 5 yards (T.McDuffie).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_2100,2023110500,2100,2023,9,2023-11-05,MIA,KC,0.265970,0.564046,,-0.142324,I,(:27) (Shotgun) T.Tagovailoa pass incomplete short right to C.Wilson.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_2130,2023110500,2130,2023,9,2023-11-05,MIA,KC,0.219777,0.440800,,-0.249446,I,(:22) (Shotgun) T.Tagovailoa pass incomplete short left to S.Ahmed.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_2313,2023110500,2313,2023,9,2023-11-05,MIA,KC,0.353683,0.546940,,-1.201521,I,(14:01) (Shotgun) T.Tagovailoa pass incomplete short right to C.Wilson.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_2566,2023110500,2566,2023,9,2023-11-05,MIA,KC,0.287636,0.510723,,0.883386,C,"(9:57) (Shotgun) T.Tagovailoa pass short left to J.Wilson to MIA 32 for 12 yards (L.Chenal, T.McDuffie).",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_2598,2023110500,2598,2023,9,2023-11-05,MIA,KC,0.253379,0.402715,,0.636257,C,(9:20) (Shotgun) T.Tagovailoa pass short right to D.Smythe to MIA 40 for 8 yards (L.Sneed).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_2645,2023110500,2645,2023,9,2023-11-05,MIA,KC,0.298782,0.446759,,0.305035,C,(8:01) (Shotgun) T.Tagovailoa pass short right to T.Hill to KC 47 for 7 yards (T.McDuffie).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_2692,2023110500,2692,2023,9,2023-11-05,MIA,KC,0.362600,0.571328,,1.326680,C,(6:40) (Shotgun) T.Tagovailoa pass short left to D.Smythe to KC 41 for 6 yards (Ja.Watson).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_2783,2023110500,2783,2023,9,2023-11-05,MIA,KC,0.319329,0.696964,31,3.039129,C,"(4:52) (Shotgun) T.Tagovailoa pass deep right to C.Wilson for 31 yards, TOUCHDOWN.",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_3092,2023110500,3092,2023,9,2023-11-05,MIA,KC,0.363371,0.150216,,-1.152430,I,(1:01) (Shotgun) T.Tagovailoa pass incomplete deep left to T.Hill.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_3115,2023110500,3115,2023,9,2023-11-05,MIA,KC,0.354301,0.252075,24,3.789331,C,"(:58) (Shotgun) T.Tagovailoa pass short right to J.Wilson to KC 27 for 10 yards (Ja.Watson; D.Tranquill). PENALTY on KC-C.Jones, Unnecessary Roughness, 14 yards, enforced at KC 27.",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_3536,2023110500,3536,2023,9,2023-11-05,MIA,KC,0.242959,0.197712,,-0.310585,C,"(10:01) (Shotgun) T.Tagovailoa pass short right to A.Ingold to MIA 29 for 1 yard (J.Reid, D.Tranquill). MIA-R.Jones was injured during the play.",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_3564,2023110500,3564,2023,9,2023-11-05,MIA,KC,0.307181,0.045943,,1.521492,C,"(9:31) (Shotgun) T.Tagovailoa pass short right to T.Hill to MIA 36 for 7 yards (T.McDuffie, M.Edwards).",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_3596,2023110500,3596,2023,9,2023-11-05,MIA,KC,0.315026,0.201401,,0.756570,C,(8:44) (Shotgun) T.Tagovailoa pass short left to J.Waddle to MIA 49 for 13 yards (B.Cook).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_3665,2023110500,3665,2023,9,2023-11-05,MIA,KC,0.297137,0.038225,,1.759119,C,(6:36) (Shotgun) T.Tagovailoa pass short middle to T.Hill to KC 38 for 9 yards (T.McDuffie).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_3929,2023110500,3929,2023,9,2023-11-05,MIA,KC,0.320104,0.768611,,-0.308120,I,(1:17) (Shotgun) T.Tagovailoa pass incomplete short right to R.Mostert [C.Omenihu].,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_3952,2023110500,3952,2023,9,2023-11-05,MIA,KC,0.371457,0.172595,,-0.411954,I,(1:10) (Shotgun) T.Tagovailoa pass incomplete deep left to J.Waddle.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023110500_3975,2023110500,3975,2023,9,2023-11-05,MIA,KC,0.372553,0.486195,,-0.997898,I,(1:07) (Shotgun) T.Tagovailoa pass incomplete deep left to C.Wilson.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_544,2023112000,544,2023,11,2023-11-20,PHI,KC,0.277858,0.477886,20,1.217915,C,(5:34) (Shotgun) J.Hurts pass deep right to D.Smith ran ob at PHI 45 for 20 yards.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_705,2023112000,705,2023,11,2023-11-20,PHI,KC,0.251200,0.045406,,1.071767,C,"(2:04) (No Huddle, Shotgun) J.Hurts pass short left to D.Smith to KC 21 for 11 yards (J.Reid).",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_969,2023112000,969,2023,11,2023-11-20,PHI,KC,0.329205,0.061193,,0.606397,C,(14:02) (Shotgun) J.Hurts pass short right to A.Brown to PHI 47 for 8 yards (L.Sneed).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_1045,2023112000,1045,2023,11,2023-11-20,PHI,KC,0.222967,0.311253,,-4.183716,IN,(11:59) (Shotgun) J.Hurts pass deep left intended for A.Brown INTERCEPTED by L.Sneed at KC 30. L.Sneed to KC 30 for no gain (A.Brown).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_1369,2023112000,1369,2023,11,2023-11-20,PHI,KC,0.304272,0.724546,,-0.667165,C,(5:23) (Shotgun) J.Hurts pass short right to J.Stoll to PHI 26 for 3 yards (L.Chenal).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_1727,2023112000,1727,2023,11,2023-11-20,PHI,KC,0.573165,0.114305,,0.005107,C,(1:04) (Shotgun) J.Hurts pass short left to K.Gainwell pushed ob at PHI 20 for 4 yards (D.Tranquill).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_2544,2023112000,2544,2023,11,2023-11-20,PHI,KC,0.293890,0.175530,,-0.542829,I,(6:58) (Shotgun) J.Hurts pass incomplete short right to D.Smith.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_2574,2023112000,2574,2023,11,2023-11-20,PHI,KC,0.303427,0.258531,,0.722593,C,(6:54) (Shotgun) J.Hurts pass short right to D.Smith to PHI 48 for 9 yards (M.Edwards).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_2643,2023112000,2643,2023,11,2023-11-20,PHI,KC,0.319923,0.471673,,-0.429421,I,(4:55) (Shotgun) J.Hurts pass incomplete short right to A.Brown.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_2666,2023112000,2666,2023,11,2023-11-20,PHI,KC,0.288549,0.521425,,-0.432001,C,(4:51) (Shotgun) J.Hurts pass short right to D.Smith pushed ob at KC 10 for 5 yards (J.Reid).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_3533,2023112000,3533,2023,11,2023-11-20,PHI,KC,0.235557,0.155847,,-0.863825,I,(7:39) (Shotgun) J.Hurts pass incomplete short right to J.Stoll.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_3556,2023112000,3556,2023,11,2023-11-20,PHI,KC,0.355398,0.277562,,1.938367,C,(7:33) (Shotgun) J.Hurts pass short middle to D.Smith to KC 42 for 13 yards (Ja.Watson).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112000_3581,2023112000,3581,2023,11,2023-11-20,PHI,KC,0.260877,0.363324,41,3.085279,C,(6:55) (Shotgun) J.Hurts pass deep right to D.Smith to KC 1 for 41 yards (M.Edwards).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_99,2023112608,99,2023,12,2023-11-26,LV,KC,0.290769,0.023293,33,2.845487,C,(13:37) A.O'Connell pass deep left to D.Adams pushed ob at KC 34 for 33 yards (L.Sneed).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_173,2023112608,173,2023,12,2023-11-26,LV,KC,0.395909,0.053130,,1.006418,C,(11:37) (Shotgun) A.O'Connell pass short right to J.Meyers to KC 23 for 4 yards (G.Karlaftis).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_245,2023112608,245,2023,12,2023-11-26,LV,KC,0.573006,0.125032,,2.886174,C,"(9:38) (Shotgun) A.O'Connell pass short middle to J.Meyers for 18 yards, TOUCHDOWN.",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_463,2023112608,463,2023,12,2023-11-26,LV,KC,0.347171,0.428315,,2.600901,C,(7:23) (Shotgun) A.O'Connell pass short left to J.Meyers pushed ob at LV 41 for 18 yards (B.Cook).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_510,2023112608,510,2023,12,2023-11-26,LV,KC,0.250775,0.110968,,0.431669,C,"(6:08) (Shotgun) A.O'Connell pass short right to D.Adams to 50 for 7 yards (D.Nnadi; L.Sneed). Las Vegas challenged the short of the line to gain ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_612,2023112608,612,2023,12,2023-11-26,LV,KC,0.372392,0.377747,,0.994246,C,(4:10) A.O'Connell pass short left to D.Adams to KC 34 for 9 yards (L.Sneed).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_637,2023112608,637,2023,12,2023-11-26,LV,KC,0.217637,0.056994,,0.342192,C,(3:25) (Shotgun) A.O'Connell pass short left to H.Renfrow pushed ob at KC 28 for 6 yards (L.Sneed).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_731,2023112608,731,2023,12,2023-11-26,LV,KC,0.365405,0.094019,,0.874899,C,(1:24) (Shotgun) A.O'Connell pass short right to D.Adams to KC 12 for 10 yards (L.Sneed).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_925,2023112608,925,2023,12,2023-11-26,LV,KC,0.287213,0.365290,,0.829579,C,"(13:23) A.O'Connell pass short middle to D.Adams to LV 37 for 14 yards (L.Sneed) [F.Anudike-Uzomah]. Penalty on KC-L.Sneed, Defensive Pass Interference, declined.",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_1404,2023112608,1404,2023,12,2023-11-26,LV,KC,0.234663,0.021639,,-0.454850,I,(5:12) A.O'Connell pass incomplete short right to J.Meyers.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_1774,2023112608,1774,2023,12,2023-11-26,LV,KC,0.237887,0.118357,,-0.179338,I,(:19) (Shotgun) A.O'Connell pass incomplete short right to M.Mayer.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_2172,2023112608,2172,2023,12,2023-11-26,LV,KC,0.374313,0.079336,,-1.705604,I,(7:57) (Shotgun) A.O'Connell pass incomplete deep left to D.Adams.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_2306,2023112608,2306,2023,12,2023-11-26,LV,KC,0.244249,0.140038,,1.153280,C,(6:14) A.O'Connell pass short right to M.Mayer to LV 41 for 17 yards (T.McDuffie).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_2382,2023112608,2382,2023,12,2023-11-26,LV,KC,0.315822,0.547500,33,3.100616,C,(4:08) (Shotgun) A.O'Connell pass deep right to J.Meyers to KC 20 for 33 yards (T.McDuffie).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_2407,2023112608,2407,2023,12,2023-11-26,LV,KC,0.270278,0.538454,,-0.115271,C,"(3:40) (No Huddle, Shotgun) A.O'Connell pass short right to J.Jacobs pushed ob at KC 16 for 4 yards (J.Williams).",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_2459,2023112608,2459,2023,12,2023-11-26,LV,KC,0.395519,0.661709,,-1.307859,I,(2:16) (Shotgun) A.O'Connell pass incomplete short middle to D.Adams.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_2781,2023112608,2781,2023,12,2023-11-26,LV,KC,0.280190,0.383910,,1.172853,C,(12:56) A.O'Connell pass short left to A.Hooper to LV 44 for 14 yards (J.Reid).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_2853,2023112608,2853,2023,12,2023-11-26,LV,KC,0.377413,0.559981,,1.842068,C,(10:41) (Shotgun) A.O'Connell pass short right to M.Mayer to KC 44 for 10 yards (J.Reid).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_3101,2023112608,3101,2023,12,2023-11-26,LV,KC,0.273115,0.197602,,-0.472876,I,(7:28) A.O'Connell pass incomplete short left to J.Jacobs.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_3124,2023112608,3124,2023,12,2023-11-26,LV,KC,0.245863,0.627264,,-0.799363,I,(7:24) (Shotgun) A.O'Connell pass incomplete short right to T.Tucker.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_3147,2023112608,3147,2023,12,2023-11-26,LV,KC,0.302871,0.528899,,-0.310111,C,(7:20) (Shotgun) A.O'Connell pass short left to H.Renfrow to LV 19 for 9 yards (D.Tranquill).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_3421,2023112608,3421,2023,12,2023-11-26,LV,KC,0.573006,0.125032,,0.773806,C,(3:11) (Shotgun) A.O'Connell pass short right to H.Renfrow to LV 41 for 16 yards (B.Cook).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_3446,2023112608,3446,2023,12,2023-11-26,LV,KC,0.244974,0.435654,,-0.270715,C,"(2:44) (No Huddle, Shotgun) A.O'Connell pass short right to J.Jacobs pushed ob at LV 43 for 2 yards (L.Sneed).",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023112608_3476,2023112608,3476,2023,12,2023-11-26,LV,KC,0.239230,0.125258,,-0.566053,I,(2:39) (Shotgun) A.O'Connell pass incomplete short right to A.Hooper (Ja.Watson).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023120310_102,2023120310,102,2023,13,2023-12-03,GB,KC,0.220582,0.291111,,1.075492,C,(13:41) J.Love pass deep middle to C.Watson to KC 44 for 19 yards (B.Cook).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023120310_221,2023120310,221,2023,13,2023-12-03,GB,KC,0.324333,0.603440,,0.839829,C,"(10:23) J.Love pass short left to T.Kraft pushed ob at KC 20 for 9 yards (L.Chenal, T.McDuffie).",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023120310_303,2023120310,303,2023,13,2023-12-03,GB,KC,0.434269,0.720560,,1.335698,C,(8:20) (Shotgun) J.Love pass short right to D.Wicks to KC 7 for 7 yards (J.Reid).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023120310_360,2023120310,360,2023,13,2023-12-03,GB,KC,0.436855,0.599095,,0.650582,C,"(7:17) R.Newman reported in as eligible.  J.Love pass short right to B.Sims for 1 yard, TOUCHDOWN.",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023120310_816,2023120310,816,2023,13,2023-12-03,GB,KC,0.228356,0.752748,,1.176799,C,(15:00) (Shotgun) J.Love pass short left to T.Kraft pushed ob at GB 44 for 19 yards (B.Cook).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023120310_868,2023120310,868,2023,13,2023-12-03,GB,KC,0.331176,0.485483,27,2.325726,C,(13:41) J.Love pass deep left to D.Wicks to KC 27 for 27 yards (C.Conner).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023120310_970,2023120310,970,2023,13,2023-12-03,GB,KC,0.358628,0.328160,,-0.800756,I,(10:48) (Shotgun) J.Love pass incomplete short right to C.Watson.,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023120310_1000,2023120310,1000,2023,13,2023-12-03,GB,KC,0.440716,0.554935,,2.822653,C,"(10:44) (Shotgun) J.Love pass short middle to C.Watson for 9 yards, TOUCHDOWN.",bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
00000000-0000-0000-0000-000000000001,Kansas City Chiefs,KC,2023120310_1477,2023120310,1477,2023,13,2023-12-03,GB,KC,0.282592,0.616863,,-0.305731,C,(2:00) (Shotgun) J.Love pass short left to R.Doubs to GB 30 for 5 yards (L.Sneed).,bigdatabowl-2023-fixture-v1,dci-dis-supervised-v1
